rand. mult.,expert %,average,stdev,raw values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,0.572333333,0.041754895,0.622,0.548,0.516,0.578,0.566,0.552,0.596,0.656,0.622,0.584,0.572,0.56,0.604,0.574,0.58,0.616,0.55,0.518,0.524,0.63,0.564,0.596,0.632,0.554,0.592,0.482,0.53,0.606,0.506,0.54
4,30,0.594133333,0.041539124,0.63,0.58,0.574,0.588,0.584,0.578,0.622,0.662,0.68,0.598,0.58,0.566,0.61,0.612,0.594,0.632,0.566,0.504,0.538,0.664,0.542,0.646,0.622,0.582,0.616,0.544,0.598,0.62,0.532,0.56
4,50,0.6164,0.048361854,0.672,0.606,0.558,0.604,0.61,0.636,0.616,0.698,0.684,0.622,0.628,0.61,0.63,0.646,0.566,0.672,0.612,0.524,0.55,0.67,0.596,0.618,0.688,0.628,0.662,0.494,0.604,0.636,0.568,0.584
4,70,0.6616,0.037188801,0.716,0.632,0.632,0.644,0.628,0.664,0.642,0.726,0.708,0.662,0.622,0.676,0.674,0.692,0.63,0.68,0.692,0.608,0.636,0.696,0.658,0.652,0.714,0.65,0.666,0.584,0.684,0.728,0.604,0.648
4,90,0.730266667,0.032050535,0.728,0.73,0.73,0.69,0.724,0.75,0.746,0.744,0.746,0.772,0.73,0.776,0.734,0.682,0.72,0.774,0.78,0.656,0.702,0.728,0.714,0.75,0.768,0.67,0.694,0.726,0.754,0.764,0.732,0.694
4,100,0.689933333,0.039866963,0.724,0.678,0.662,0.668,0.694,0.666,0.698,0.744,0.738,0.704,0.714,0.688,0.696,0.7,0.662,0.726,0.69,0.61,0.646,0.77,0.674,0.732,0.742,0.666,0.74,0.61,0.65,0.704,0.63,0.672
3,10,0.5794,0.041942983,0.574,0.58,0.602,0.608,0.548,0.598,0.578,0.538,0.568,0.58,0.568,0.576,0.646,0.652,0.602,0.496,0.556,0.61,0.514,0.544,0.622,0.556,0.5,0.526,0.656,0.558,0.618,0.624,0.576,0.608
3,30,0.608333333,0.043311489,0.638,0.616,0.64,0.628,0.59,0.638,0.594,0.542,0.598,0.578,0.614,0.612,0.682,0.658,0.626,0.53,0.59,0.674,0.534,0.588,0.636,0.578,0.53,0.578,0.662,0.574,0.616,0.686,0.584,0.636
3,50,0.657933333,0.040290269,0.672,0.67,0.684,0.698,0.594,0.7,0.65,0.618,0.606,0.628,0.638,0.688,0.65,0.698,0.654,0.636,0.648,0.672,0.602,0.626,0.712,0.69,0.572,0.634,0.74,0.652,0.658,0.736,0.638,0.674
3,70,0.7404,0.032667183,0.776,0.746,0.756,0.726,0.774,0.75,0.69,0.734,0.732,0.72,0.73,0.694,0.776,0.798,0.75,0.662,0.748,0.76,0.724,0.758,0.766,0.73,0.706,0.728,0.796,0.684,0.75,0.77,0.712,0.766
3,90,0.856733333,0.020263664,0.87,0.864,0.864,0.878,0.862,0.874,0.818,0.852,0.842,0.818,0.864,0.846,0.862,0.884,0.878,0.854,0.862,0.846,0.83,0.834,0.876,0.87,0.84,0.832,0.858,0.886,0.902,0.838,0.852,0.846
3,100,0.726533333,0.037680813,0.764,0.726,0.734,0.742,0.7,0.732,0.718,0.676,0.722,0.718,0.71,0.736,0.79,0.776,0.732,0.634,0.714,0.742,0.692,0.704,0.768,0.734,0.658,0.702,0.806,0.688,0.754,0.772,0.706,0.746
2,10,0.592733333,0.043604756,0.586,0.594,0.606,0.622,0.576,0.572,0.618,0.648,0.654,0.614,0.616,0.566,0.566,0.582,0.58,0.488,0.564,0.614,0.516,0.566,0.57,0.65,0.674,0.586,0.598,0.65,0.574,0.52,0.558,0.654
2,30,0.658666667,0.039973554,0.648,0.674,0.688,0.716,0.632,0.632,0.696,0.714,0.692,0.678,0.682,0.65,0.624,0.656,0.65,0.594,0.64,0.652,0.59,0.636,0.628,0.672,0.698,0.628,0.69,0.722,0.64,0.582,0.618,0.738
2,50,0.749666667,0.032842711,0.776,0.736,0.758,0.762,0.71,0.7,0.748,0.794,0.816,0.78,0.76,0.742,0.734,0.75,0.76,0.698,0.776,0.782,0.724,0.724,0.704,0.744,0.766,0.748,0.758,0.78,0.758,0.68,0.716,0.806
2,70,0.870266667,0.020353655,0.882,0.852,0.876,0.888,0.882,0.876,0.86,0.908,0.882,0.876,0.898,0.884,0.862,0.862,0.864,0.836,0.85,0.886,0.826,0.838,0.858,0.872,0.888,0.866,0.862,0.888,0.876,0.836,0.868,0.906
2,90,0.981,0.006253275,0.988,0.99,0.982,0.972,0.984,0.982,0.974,0.986,0.98,0.98,0.988,0.976,0.984,0.978,0.984,0.978,0.978,0.99,0.976,0.984,0.984,0.98,0.984,0.964,0.968,0.984,0.982,0.984,0.976,0.99
2,100,0.8048,0.031212729,0.822,0.808,0.788,0.826,0.792,0.784,0.798,0.848,0.876,0.822,0.814,0.788,0.764,0.804,0.798,0.752,0.78,0.8,0.766,0.788,0.772,0.824,0.842,0.802,0.814,0.844,0.832,0.742,0.796,0.858
